Timestamp,Libor 1Y,JPY,EUR,SPX,VIX,1Y OIS,Positioning,lev Positioning,Signal
6/8/2017,1.38,0.90905,0.89175,2433.79,10.16,1.24,#N/A,#N/A,3878646787
6/7/2017,1.372,0.9106,0.88835,2433.14,10.39,1.235,#N/A,#N/A,-1528009659
6/6/2017,1.364,0.91405,0.8867,2429.33,10.45,1.224,128348,-45096,693945663
6/5/2017,1.374,0.90535,0.8885,2436.1,10.07,1.235,#N/A,#N/A,1342848252
6/2/2017,1.371,0.9057,0.88635,2439.07,9.75,1.228,#N/A,#N/A,740227359.8
6/1/2017,1.377,0.898,0.89185,2430.06,9.89,1.231,#N/A,#N/A,6149678056
5/31/2017,1.356,0.90275,0.8894,2411.8,10.41,1.215,#N/A,#N/A,-1233622969
5/30/2017,1.358,0.90215,0.89395,2412.91,10.38,1.213,129244,-43194,-1917666469
5/29/2017,1.362,0.8988,0.89575,#N/A,#N/A,#N/A,#N/A,#N/A,-246696581.7
5/26/2017,1.366,0.8981,0.8942,2415.82,9.81,1.21,#N/A,#N/A,-1344060469
5/25/2017,1.369,0.8942,0.89205,2415.07,9.99,1.215,#N/A,#N/A,1347187363
5/24/2017,1.352,0.89685,0.89135,2404.39,10.02,1.1975,#N/A,#N/A,-35514424.77
5/23/2017,1.369,0.8946,0.8942,2398.42,10.72,1.215,126040,-46159,824005793.4
5/22/2017,1.36,0.8985,0.88985,2394.02,10.93,1.195,#N/A,#N/A,918024590.9
5/19/2017,1.35,0.8987,0.8923,2381.73,12.04,1.182,#N/A,#N/A,800145585.4
5/18/2017,1.336,0.89695,0.90065,2365.72,14.66,1.166,#N/A,#N/A,653953046.9
5/17/2017,1.316,0.9023,0.89615,2357.03,15.59,1.1632,#N/A,#N/A,-5631804862
5/16/2017,1.361,0.884,0.90235,2400.67,10.65,1.189,123446,-49253,-517862130.3
5/15/2017,1.357,0.87885,0.91115,2402.32,10.42,1.184,#N/A,#N/A,4354241097
5/12/2017,1.354,0.88225,0.91485,2390.9,10.4,1.189,#N/A,#N/A,1734757895
5/11/2017,1.392,0.8782,0.92065,2394.44,10.6,1.224,#N/A,#N/A,-834026502.5
5/10/2017,1.401,0.875,0.92015,2399.63,10.21,1.23,#N/A,#N/A,-505540490.1
5/9/2017,1.412,0.8773,0.91965,2396.92,9.96,1.227,126765,-40953,-223908648.3
5/8/2017,1.412,0.88295,0.9154,2399.38,9.77,1.224,#N/A,#N/A,14584247.66
5/5/2017,1.409,0.8871,0.9093,2399.29,10.57,1.203,#N/A,#N/A,2982015055
5/4/2017,1.401,0.8892,0.91035,2389.52,10.46,1.194,#N/A,#N/A,311420389.4
5/3/2017,1.391,0.8869,0.91865,2388.13,10.68,1.183,#N/A,#N/A,-1487234024
5/2/2017,1.378,0.893,0.9149,2391.17,10.59,1.161,149726,-43196,1459214777
5/1/2017,1.391,0.89415,0.9175,2388.33,10.11,1.176,#N/A,#N/A,365156787.8
4/28/2017,1.387,0.8965,0.9177,2384.2,10.82,1.17,#N/A,#N/A,-443706035.6
4/27/2017,1.384,0.89875,0.9197,2388.77,10.36,1.17,#N/A,#N/A,5795752099
4/26/2017,1.397,0.9005,0.91715,2387.45,10.85,1.168,#N/A,#N/A,2295405563
4/25/2017,1.405,0.90015,0.91525,2388.61,10.76,1.176,143507,-38033,5428389171
4/24/2017,1.383,0.91105,0.92015,2374.15,10.84,1.156,#N/A,#N/A,798354980.3
4/21/2017,1.352,0.9167,0.93215,2348.69,14.63,1.105,#N/A,#N/A,174767752.2
4/20/2017,1.356,0.91475,0.93305,2355.84,14.15,1.118,#N/A,#N/A,-412369204.2
4/19/2017,1.336,0.91855,0.9336,2338.17,14.93,1.089,#N/A,#N/A,-1392297930
4/18/2017,1.328,0.9223,0.9319,2342.19,14.42,1.079,131505,-40987,604082232.7
4/17/2017,1.354,0.91825,0.9395,2349.01,14.66,1.114,#N/A,#N/A,1362644315
4/14/2017,1.364,0.92045,0.9424,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/13/2017,1.364,0.91665,0.94215,2328.95,15.96,1.11,#N/A,#N/A,-4715844169
4/12/2017,1.353,0.91715,0.93755,2344.93,15.77,1.11,#N/A,#N/A,-922983204
4/11/2017,1.367,0.9123,0.94315,2353.78,15.07,1.122,131136,-39934,2016275215
4/10/2017,1.392,0.9014,0.9437,2357.16,14.05,1.145,#N/A,#N/A,-926856722.8
4/7/2017,1.406,0.90035,0.9443,2355.54,12.87,1.16,#N/A,#N/A,-3447910806
4/6/2017,1.392,0.9024,0.93945,2357.49,12.39,1.149,#N/A,#N/A,-1130328405
4/5/2017,1.379,0.9033,0.93775,2352.95,12.89,1.134,#N/A,#N/A,-2767458075
4/4/2017,1.379,0.903,0.9369,2360.16,11.79,1.136,129489,-40998,7977417667
4/3/2017,1.373,0.9018,0.93735,2358.84,12.38,1.15,#N/A,#N/A,384356352.4
3/31/2017,1.384,0.8977,0.9387,2362.72,12.37,1.142,#N/A,#N/A,-6165460905
3/30/2017,1.385,0.89345,0.93675,2368.06,11.54,1.139,#N/A,#N/A,3694498558
3/29/2017,1.371,0.90055,0.9288,2361.13,11.42,1.12,#N/A,#N/A,3778019144
3/28/2017,1.388,0.89965,0.9248,2358.57,11.53,1.119,131592,-47373,1186259373
3/27/2017,1.371,0.9036,0.92045,2341.59,12.5,1.12,#N/A,#N/A,2642278795
3/24/2017,1.382,0.89815,0.92605,2343.98,12.96,1.118,#N/A,#N/A,-2317533115
3/23/2017,1.376,0.9014,0.9274,2345.96,13.12,1.109,#N/A,#N/A,-3040156306
3/22/2017,1.381,0.89955,0.9262,2348.45,12.81,1.108,#N/A,#N/A,-1461022272
3/21/2017,1.39,0.89505,0.92495,2344.02,12.47,1.112,126277,-55451,-4893134714
3/20/2017,1.396,0.88845,0.9312,2373.47,11.34,1.117,#N/A,#N/A,-2182428896
3/17/2017,1.401,0.8872,0.93125,2378.25,11.28,1.126,#N/A,#N/A,-68611436.5
3/16/2017,1.398,0.8825,0.92885,2381.38,11.21,1.123,#N/A,#N/A,400161489.9
3/15/2017,1.39,0.882,0.9316,2385.26,11.63,1.128,#N/A,#N/A,5126214153
3/14/2017,1.416,0.8715,0.94305,2365.45,12.3,1.125,143761,-39491,-1922307285
3/13/2017,1.418,0.87045,0.93865,2373.47,11.35,1.128,#N/A,#N/A,1867639199
3/10/2017,1.409,0.87145,0.93705,2372.6,11.66,1.119,#N/A,#N/A,952858066.1
3/9/2017,1.403,0.86995,0.94545,2364.87,12.3,1.108,#N/A,#N/A,694448399.8
3/8/2017,1.3882,0.8745,0.9487,2362.98,11.86,1.094,#N/A,#N/A,-1090324096
3/7/2017,1.366,0.8773,0.9464,2368.39,11.45,1.075,132915,-27691,-991388805
3/6/2017,1.3548,0.8781,0.94505,2375.31,11.24,1.066,#N/A,#N/A,-1316063104
3/3/2017,1.3775,0.8771,0.94135,2383.12,10.96,1.079,#N/A,#N/A,2855721486
3/2/2017,1.383,0.8741,0.95175,2381.92,11.81,1.077,#N/A,#N/A,-1850228234
3/1/2017,1.36,0.8793,0.9481,2395.96,12.54,1.042,#N/A,#N/A,6336858096
2/28/2017,1.355,0.88665,0.94545,2363.64,12.92,0.999,131077,-45071,-7411637386
2/27/2017,1.309,0.8872,0.94455,2369.75,12.09,0.974,#N/A,#N/A,2397645741
2/24/2017,1.288,0.89135,0.9467,2367.34,11.47,0.951,#N/A,#N/A,2341163604
2/23/2017,1.296,0.8881,0.945,2363.81,11.71,0.955,#N/A,#N/A,-4517513667
2/22/2017,1.3098,0.88265,0.9473,2362.82,11.74,0.954,#N/A,#N/A,-934380468.6
2/21/2017,1.3231,0.8796,0.949,2365.38,11.57,0.964,128261,-44483,-633244497.8
2/20/2017,1.3025,0.88415,0.9422,#N/A,#N/A,#N/A,#N/A,#N/A,1258779094
2/17/2017,1.2997,0.8859,0.94215,2351.16,11.49,0.944,#N/A,#N/A,1658688807
2/16/2017,1.3023,0.8831,0.9369,2347.22,11.76,0.958,#N/A,#N/A,-410835193.4
2/15/2017,1.314,0.8759,0.9433,2349.25,11.97,0.974,#N/A,#N/A,7509301621
2/14/2017,1.2931,0.8752,0.9454,2337.58,10.74,0.938,113356,-48070,7441588218
2/13/2017,1.268,0.87915,0.94355,2328.25,11.07,0.916,#N/A,#N/A,2095236724
2/10/2017,1.259,0.8833,0.93975,2316.1,10.85,0.908,#N/A,#N/A,3286908643
2/9/2017,1.247,0.88295,0.93845,2307.87,10.88,0.889,#N/A,#N/A,4239775417
2/8/2017,1.225,0.8932,0.93465,2294.67,11.45,0.867,#N/A,#N/A,-2341163170
2/7/2017,1.242,0.8898,0.93605,2293.08,11.29,0.879,108635,-58107,-515357655.2
2/6/2017,1.238,0.8951,0.9302,2292.56,11.37,0.876,#N/A,#N/A,-2133716930
2/3/2017,1.2434,0.88725,0.9273,2297.42,10.97,0.904,#N/A,#N/A,2149067402
2/2/2017,1.248,0.88645,0.9295,2280.85,11.93,0.903,#N/A,#N/A,-2692150441
2/1/2017,1.2476,0.88295,0.9286,2279.55,11.81,0.901,#N/A,#N/A,-1540315634
1/31/2017,1.244,0.8865,0.9261,2278.87,11.99,0.885,110200,-51856,-434438293.3
1/30/2017,1.2517,0.8789,0.93505,2280.9,11.88,0.897,#N/A,#N/A,-2461591932
1/27/2017,1.2607,0.86895,0.93465,2294.69,10.58,0.906,#N/A,#N/A,-31226800.11
1/26/2017,1.26,0.87315,0.93605,2296.68,10.63,0.908,#N/A,#N/A,1483501133
1/25/2017,1.261,0.8827,0.93045,2298.37,10.81,0.905,#N/A,#N/A,5711042081
1/24/2017,1.246,0.87885,0.9319,2280.07,11.07,0.892,103877,-55807,4958552044
1/23/2017,1.2326,0.88735,0.92895,2265.2,11.77,0.873,#N/A,#N/A,-2807181452
1/20/2017,1.259,0.8724,0.93435,2271.31,11.54,0.888,#N/A,#N/A,-65482130.01
1/19/2017,1.268,0.87055,0.9377,2263.69,12.78,0.902,#N/A,#N/A,-1265874320
1/18/2017,1.253,0.8721,0.94065,2271.89,12.48,0.888,#N/A,#N/A,830110499.4
1/17/2017,1.214,0.8878,0.9334,2267.89,11.87,0.854,98100,-56945,-1502837441
1/16/2017,1.229,0.87565,0.94315,#N/A,#N/A,#N/A,#N/A,#N/A,-589265527.1
1/13/2017,1.229,0.87315,0.9395,2274.64,11.23,0.874,#N/A,#N/A,-423922200.1
1/12/2017,1.216,0.8718,0.9423,2270.44,11.54,0.859,#N/A,#N/A,-1512436297
1/11/2017,1.22,0.8665,0.94495,2275.32,11.26,0.862,#N/A,#N/A,334769538.1
1/10/2017,1.218,0.8638,0.9474,2268.9,11.49,0.867,89586,-41929,-353626692.5
1/9/2017,1.212,0.8619,0.9457,2268.9,11.56,0.867,#N/A,#N/A,-1068132904
1/6/2017,1.217,0.85525,0.9494,2276.98,11.32,0.876,#N/A,#N/A,2295252504
1/5/2017,1.189,0.8669,0.94275,2269,11.67,0.854,#N/A,#N/A,89231756.44
1/4/2017,1.203,0.85275,0.9534,2270.75,11.85,0.863,#N/A,#N/A,3762564416
1/3/2017,1.1963,0.8492,0.961,2257.83,12.85,0.873,78021,-22444,1166704739
1/2/2017,1.195,0.8509,0.95605,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/30/2016,1.194,0.8555,0.95095,2238.83,14.04,0.852,#N/A,#N/A,1171644137
12/29/2016,1.19,0.858,0.95315,2249.26,13.37,0.854,#N/A,#N/A,-281184590.8
12/28/2016,1.2,0.85285,0.96035,2249.92,12.95,0.859,#N/A,#N/A,-1863598655
12/27/2016,1.215,0.85165,0.9563,2268.88,11.99,0.867,75082,-39659,664631869.8
12/26/2016,1.209,0.85405,0.9564,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/23/2016,1.208,0.85215,0.95635,2263.79,11.44,0.86,#N/A,#N/A,2522446238
12/22/2016,1.204,0.8508,0.9582,2260.96,11.43,0.852,#N/A,#N/A,240323623
12/21/2016,1.199,0.8507,0.95925,2265.18,11.27,0.841,#N/A,#N/A,-1884680031
12/20/2016,1.198,0.8485,0.96265,2270.76,11.45,0.842,84722,-47887,-332983225.6
12/19/2016,1.197,0.8541,0.96135,2262.53,11.71,0.848,#N/A,#N/A,453587118.7
12/16/2016,1.211,0.84755,0.95685,2258.07,12.2,0.853,#N/A,#N/A,-609190866.7
12/15/2016,1.216,0.8462,0.96025,2262.03,12.79,0.854,#N/A,#N/A,156214924.6
12/14/2016,1.2068,0.8544,0.94905,2253.28,13.19,0.805,#N/A,#N/A,-3322368531
12/13/2016,1.149,0.8682,0.941,2271.72,12.72,0.81,70499,-48705,1450539785
12/12/2016,1.138,0.86935,0.94035,2256.96,12.64,0.802,#N/A,#N/A,-1431843081
12/9/2016,1.133,0.8666,0.9468,2259.53,11.75,0.794,#N/A,#N/A,4165299719
12/8/2016,1.119,0.8769,0.94205,2246.19,12.64,0.782,#N/A,#N/A,1723468611
12/7/2016,1.116,0.879,0.92995,2241.35,12.22,0.776,#N/A,#N/A,11240862681
12/6/2016,1.12,0.8771,0.93305,2212.23,11.79,0.78,51498,-46231,3137709677
12/5/2016,1.117,0.8784,0.92905,2204.71,12.14,0.778,#N/A,#N/A,2095012603
12/2/2016,1.103,0.8804,0.937,2191.95,14.12,0.757,#N/A,#N/A,1885395008
12/1/2016,1.115,0.87655,0.9379,2191.08,14.07,0.769,#N/A,#N/A,-4085867295
11/30/2016,1.1028,0.8736,0.94445,2198.81,13.33,0.756,#N/A,#N/A,-1787256065
11/29/2016,1.09,0.88985,0.93905,2204.66,12.9,0.748,66071,-55275,733652130.4
11/28/2016,1.099,0.8934,0.9421,2201.72,13.15,0.752,#N/A,#N/A,-1583033919
11/25/2016,1.115,0.88435,0.94455,2213.35,12.34,0.769,#N/A,#N/A,1247322831
11/24/2016,1.121,0.8823,0.9475,#N/A,#N/A,#N/A,#N/A,#N/A,279548713.3
11/23/2016,1.103,0.8889,0.9474,2204.72,12.43,0.762,#N/A,#N/A,-1060128231
11/22/2016,1.083,0.89975,0.941,2202.94,12.41,0.733,57705,-45729,-1088947868
11/21/2016,1.081,0.9023,0.9408,2198.18,12.42,0.738,#N/A,#N/A,811202938.5
11/18/2016,1.075,0.9013,0.94445,2181.9,12.85,0.725,#N/A,#N/A,-741711363.7
11/17/2016,1.068,0.90815,0.9411,2187.12,13.35,0.713,#N/A,#N/A,1886713870
11/16/2016,1.047,0.9168,0.9354,2176.94,13.72,0.693,#N/A,#N/A,536158790.5
11/15/2016,1.047,0.916,0.9327,2180.39,13.37,0.688,57762,-41797,457296210.5
11/14/2016,1.046,0.9223,0.93135,2164.2,14.48,0.65,#N/A,#N/A,2398504583
11/11/2016,1.024,0.9374,0.92115,2164.45,14.17,0.669,#N/A,#N/A,977217374.6
11/10/2016,1.012,0.9361,0.91805,2167.48,14.74,0.651,#N/A,#N/A,2106719312
11/9/2016,1.012,0.9464,0.91665,2163.26,14.38,0.649,#N/A,#N/A,-1691272229
11/8/2016,0.997,0.95095,0.90695,2139.56,18.74,0.638,48416,-32676,651106894.1
11/7/2016,0.981,0.95725,0.9058,2131.52,18.71,0.623,#N/A,#N/A,4715241366
11/4/2016,0.957,0.96955,0.89755,2085.18,22.51,0.597,#N/A,#N/A,-2791900074
11/3/2016,0.97,0.97105,0.9005,2088.66,22.08,0.612,#N/A,#N/A,-3939793226
11/2/2016,0.972,0.968,0.9011,2097.94,19.32,0.615,#N/A,#N/A,937300019
11/1/2016,0.978,0.9601,0.9045,2111.72,18.56,0.6165,55301,-56011,-5767377069
10/31/2016,0.993,0.954,0.91065,2126.15,17.06,0.624,#N/A,#N/A,-307924077.5
10/28/2016,0.991,0.95505,0.91015,2126.41,16.19,0.624,#N/A,#N/A,-2795432782
10/27/2016,1.003,0.94975,0.91765,2133.04,15.36,0.634,#N/A,#N/A,-1308330743
10/26/2016,1.005,0.95715,0.91665,2139.43,14.24,0.623,#N/A,#N/A,473384233.1
10/25/2016,0.995,0.9594,0.91845,2143.16,13.46,0.624,73638,-77084,-664260043.6
10/24/2016,0.988,0.95985,0.919,2151.33,13.02,0.617,#N/A,#N/A,-62933436.13
10/21/2016,0.983,0.96305,0.91875,2141.16,13.34,0.606,#N/A,#N/A,2240457956
10/20/2016,0.976,0.96195,0.9149,2141.34,13.75,0.604,#N/A,#N/A,-2303910.366
10/19/2016,0.955,0.9667,0.91125,2144.29,14.41,0.581,#N/A,#N/A,444148498.7
10/18/2016,0.955,0.96275,0.9107,2139.6,15.28,0.584,71398,-72143,-456972148.3
10/17/2016,0.961,0.96255,0.9091,2126.5,16.21,0.5995,#N/A,#N/A,60086372.23
10/14/2016,0.974,0.95975,0.9115,2132.98,16.12,0.599,#N/A,#N/A,-3158621634
10/13/2016,0.981,0.96435,0.90445,2132.55,16.69,0.6075,#N/A,#N/A,-60762368.56
10/12/2016,0.995,0.9596,0.9084,2139.18,15.91,0.622,#N/A,#N/A,-844374459.7
10/11/2016,1.006,0.96605,0.90465,2136.73,15.36,0.619,74550,-87840,-1702208082
10/10/2016,1.004,0.9652,0.8978,2163.66,13.38,0.6,#N/A,#N/A,-482334911.9
10/7/2016,0.983,0.97165,0.89275,2153.74,13.48,0.607,#N/A,#N/A,-2514484535
10/6/2016,0.992,0.9621,0.89685,2160.77,12.84,0.604,#N/A,#N/A,1063506745
10/5/2016,0.985,0.96615,0.8924,2159.73,12.99,0.6,#N/A,#N/A,-75757589.55
10/4/2016,0.973,0.97185,0.89245,2150.49,13.63,0.584,80245,-88261,-1301104927
10/3/2016,0.967,0.98385,0.89195,2161.2,13.57,0.572,#N/A,#N/A,1561428703
9/30/2016,0.945,0.98675,0.8896,2168.27,13.29,0.561,#N/A,#N/A,-2860258445
9/29/2016,0.935,0.98985,0.89105,2151.13,14.02,0.5465,#N/A,#N/A,-3746829443
9/28/2016,0.936,0.99335,0.89155,2171.37,12.39,0.546,#N/A,#N/A,3008700485
9/27/2016,0.937,0.99555,0.89165,2159.93,13.1,0.5375,89522,-84455,2149903513
9/26/2016,0.9375,0.99665,0.8886,2146.1,14.5,0.547,#N/A,#N/A,-4092782230
9/23/2016,0.946,0.99015,0.8908,2164.69,12.29,0.564,#N/A,#N/A,-3121463173
9/22/2016,0.958,0.9926,0.89225,2177.18,12.02,0.564,#N/A,#N/A,-464323640.7
9/21/2016,0.969,0.99685,0.89375,2163.12,13.3,0.588,#N/A,#N/A,3093595792
9/20/2016,0.965,0.9832,0.89655,2139.76,15.92,0.574,87477,-78731,-5292073935
9/19/2016,0.954,0.98105,0.8949,2139.12,15.53,0.56,#N/A,#N/A,-2252998674
9/16/2016,0.944,0.97755,0.8963,2139.16,15.37,0.561,#N/A,#N/A,-2159580128
9/15/2016,0.93,0.97945,0.8894,2147.26,16.3,0.54,#N/A,#N/A,2691514919
9/14/2016,0.9375,0.97635,0.8889,2125.77,18.14,0.5505,#N/A,#N/A,-5042879306
9/13/2016,0.964,0.97505,0.89125,2127.02,17.85,0.5705,80762,-64425,-3036904699
9/12/2016,0.957,0.98175,0.89015,2159.04,15.16,0.559,#N/A,#N/A,1134341628
9/9/2016,0.974,0.97375,0.8903,2127.81,17.5,0.585,#N/A,#N/A,-8262391885
9/8/2016,0.967,0.97575,0.88805,2181.3,12.51,0.569,#N/A,#N/A,-2688142254
9/7/2016,0.93,0.98295,0.88955,2186.16,11.94,0.5385,#N/A,#N/A,-567576749.8
9/6/2016,0.926,0.98025,0.88845,2186.48,12.02,0.534,103311,-62402,3306681978
9/5/2016,0.962,0.9668,0.8972,#N/A,#N/A,#N/A,#N/A,#N/A,7615368.117
9/2/2016,0.957,0.9616,0.89635,2179.98,11.98,0.578,#N/A,#N/A,-107764580.5
9/1/2016,0.952,0.96855,0.8931,2170.86,13.48,0.57,#N/A,#N/A,-1722139299
8/31/2016,0.959,0.96685,0.89615,2170.95,13.42,0.575,#N/A,#N/A,-2594482593
8/30/2016,0.961,0.9712,0.89745,2176.12,13.12,0.571,100326,-54455,-81875816.7
8/29/2016,0.952,0.98125,0.89375,2180.38,12.94,0.576,#N/A,#N/A,121601351.6
8/26/2016,0.979,0.9819,0.89305,2169.04,13.65,0.583,#N/A,#N/A,-2171791337
8/25/2016,0.938,0.99475,0.8863,2172.47,13.63,0.553,#N/A,#N/A,551724145.6
8/24/2016,0.922,0.99555,0.8878,2175.44,13.45,0.5365,#N/A,#N/A,-2164487212
8/23/2016,0.933,0.99755,0.8846,2186.9,12.38,0.542,99244,-64588,-1471540230
8/22/2016,0.931,0.99665,0.8835,2182.64,12.27,0.526,#N/A,#N/A,845659163.7
8/19/2016,0.926,0.9978,0.8829,2183.87,11.34,0.532,#N/A,#N/A,-1148713490
8/18/2016,0.898,1.00115,0.88075,2187.02,11.43,0.51,#N/A,#N/A,483305159.3
8/17/2016,0.909,0.9973,0.8859,2182.22,12.19,0.5075,#N/A,#N/A,871469231.3
8/16/2016,0.896,0.99695,0.8866,2178.15,12.64,0.517,92728,-64587,-4021479132
8/15/2016,0.883,0.98765,0.89415,2190.15,11.81,0.496,#N/A,#N/A,-384943290.2
8/12/2016,0.892,0.98715,0.89595,2184.05,11.55,0.486,#N/A,#N/A,-1070577907
8/11/2016,0.922,0.98085,0.8979,2185.79,11.68,0.508,#N/A,#N/A,446264922.9
8/10/2016,0.904,0.98735,0.8947,2175.49,12.05,0.482,#N/A,#N/A,123893000.3
8/9/2016,0.929,0.98145,0.8993,2181.74,11.66,0.4945,91803,-71806,1518441641
8/8/2016,0.932,0.97615,0.9015,2180.89,11.5,0.507,#N/A,#N/A,540803241.7
8/5/2016,0.915,0.9822,0.90205,2182.87,11.39,0.502,#N/A,#N/A,4018693790
8/4/2016,0.864,0.98795,0.89855,2164.25,12.42,0.463,#N/A,#N/A,1466316174
8/3/2016,0.872,0.9878,0.89695,2163.79,12.86,0.4755,#N/A,#N/A,1276562047
8/2/2016,0.859,0.99115,0.8907,2157.03,13.37,0.464,80372,-70477,-4172464594
8/1/2016,0.845,0.97665,0.89585,2170.84,12.44,0.465,#N/A,#N/A,-2087757453
7/29/2016,0.826,0.97965,0.89495,2173.6,11.87,0.464,#N/A,#N/A,-3054675273
7/28/2016,0.854,0.95,0.9029,2170.06,12.72,0.4915,#N/A,#N/A,-1228008266
7/27/2016,0.87,0.9488,0.9043,2166.58,12.83,0.515,#N/A,#N/A,-1068644392
7/26/2016,0.88,0.95555,0.9101,2169.18,13.05,0.507,85452,-65707,385465217
7/25/2016,0.891,0.9453,0.9096,2168.48,12.87,0.511,#N/A,#N/A,-181880955.3
7/22/2016,0.87,0.94275,0.9111,2175.03,12.02,0.499,#N/A,#N/A,1553088645
7/21/2016,0.865,0.94505,0.90705,2165.17,12.74,0.494,#N/A,#N/A,-2945484097
7/20/2016,0.839,0.93595,0.90785,2173.02,11.77,0.496,#N/A,#N/A,1633054613
7/19/2016,0.816,0.9423,0.9073,2163.78,11.97,0.481,84342,-66094,1394424623
7/18/2016,0.808,0.942,0.90305,2166.89,12.44,0.476,#N/A,#N/A,-947076082
7/15/2016,0.792,0.9538,0.90615,2161.74,12.67,0.485,#N/A,#N/A,-2928207674
7/14/2016,0.771,0.94925,0.89925,2163.75,12.82,0.462,#N/A,#N/A,-1775955130
7/13/2016,0.756,0.95695,0.90175,2152.43,13.04,0.442,#N/A,#N/A,-1648367203
7/12/2016,0.771,0.95515,0.9042,2152.14,13.55,0.459,64356,-73372,829287018.3
7/11/2016,0.749,0.97275,0.90435,2137.16,13.54,0.438,#N/A,#N/A,3221381931
7/8/2016,0.718,0.99455,0.9046,2129.9,13.2,0.42,#N/A,#N/A,1564171645
7/7/2016,0.708,0.99225,0.9039,2097.9,14.76,0.396,#N/A,#N/A,389896422.4
7/6/2016,0.692,0.98695,0.90095,2099.73,14.96,0.3945,#N/A,#N/A,2301105945
7/5/2016,0.684,0.98305,0.90285,2088.55,15.58,0.387,61287,-96034,-1651904868
7/4/2016,0.697,0.97495,0.8964,#N/A,#N/A,0.4,#N/A,#N/A,-250835119.3
7/1/2016,0.692,0.97535,0.898,2102.95,14.77,0.393,#N/A,#N/A,-3259370825
6/30/2016,0.673,0.96815,0.90045,2098.86,15.63,0.375,#N/A,#N/A,1122651533
6/29/2016,0.696,0.97255,0.89885,2070.77,16.64,0.391,#N/A,#N/A,1629150992
6/28/2016,0.668,0.97315,0.90365,2036.09,18.75,0.367,38833,-88322,4580592633
6/27/2016,0.658,0.98035,0.90715,2000.54,23.85,0.344,#N/A,#N/A,-5341083533
6/24/2016,0.662,0.9782,0.89955,2037.41,25.76,0.3785,#N/A,#N/A,-7834252466
6/23/2016,0.788,0.942,0.87805,2113.32,17.25,0.4975,#N/A,#N/A,2455551208
6/22/2016,0.768,0.9578,0.88515,2085.45,21.17,0.474,#N/A,#N/A,-375198114.9
6/21/2016,0.779,0.9547,0.88955,2088.9,18.48,0.493,62287,-73879,-2414558833
6/20/2016,0.775,0.96215,0.88385,2083.25,18.37,0.483,#N/A,#N/A,-1201957167
6/17/2016,0.751,0.9604,0.88675,2071.22,19.41,0.458,#N/A,#N/A,1133984923
6/16/2016,0.744,0.95925,0.8908,2077.99,19.37,0.4495,#N/A,#N/A,4510994541
6/15/2016,0.741,0.94325,0.8881,2071.5,20.14,0.484,#N/A,#N/A,1723999454
6/14/2016,0.776,0.94235,0.89225,2075.32,20.5,0.489,71812,-63143,1065754392
6/13/2016,0.759,0.94125,0.88555,2079.06,20.97,0.481,#N/A,#N/A,-6449381012
6/10/2016,0.77,0.9347,0.88885,2096.07,17.03,0.493,#N/A,#N/A,-2335232040
6/9/2016,0.789,0.93375,0.8837,2115.48,14.64,0.509,#N/A,#N/A,-1258695872
6/8/2016,0.797,0.9347,0.87765,2119.12,14.08,0.514,#N/A,#N/A,334991892.2
6/7/2016,0.799,0.93145,0.88045,2112.13,14.05,0.5155,86717,-85866,-99616146.89
6/6/2016,0.812,0.92975,0.8807,2109.41,13.65,0.5285,#N/A,#N/A,2012676857
6/3/2016,0.8,0.93875,0.87975,2099.13,13.47,0.522,#N/A,#N/A,-1117861292
6/2/2016,0.881,0.91855,0.89675,2105.26,13.63,0.613,#N/A,#N/A,4064163773
6/1/2016,0.882,0.91285,0.89375,2099.33,14.2,0.613,#N/A,#N/A,250952080.3
5/31/2016,0.869,0.90325,0.89835,2096.96,14.19,0.603,82140,-69520,-1574607839
5/30/2016,0.896,0.89985,0.8971,#N/A,#N/A,#N/A,#N/A,#N/A,195835694.2
5/27/2016,0.899,0.90715,0.8997,2099.06,13.12,0.628,#N/A,#N/A,1836967422
5/26/2016,0.853,0.91105,0.89335,2090.1,13.43,0.6,#N/A,#N/A,670309478.9
5/25/2016,0.874,0.90725,0.89645,2090.54,13.9,0.6185,#N/A,#N/A,598062679.8
5/24/2016,0.885,0.9092,0.8976,2076.06,14.42,0.613,83333,-63772,1389326062
5/23/2016,0.871,0.91545,0.89135,2048.04,15.82,0.607,#N/A,#N/A,-133951966.7
5/20/2016,0.86,0.90785,0.89095,2052.32,15.2,0.596,#N/A,#N/A,1048189914
5/19/2016,0.861,0.9094,0.8926,2040.04,16.33,0.588,#N/A,#N/A,215630131.1
5/18/2016,0.85,0.9075,0.8915,2047.63,15.95,0.576,#N/A,#N/A,-1672700127
5/17/2016,0.806,0.9163,0.88385,2047.21,15.57,0.529,76304,-65168,-12477620.8
5/16/2016,0.78,0.9172,0.88345,2066.66,14.68,0.497,#N/A,#N/A,-373380675.5
5/13/2016,0.759,0.9207,0.88445,2046.61,15.04,0.4855,#N/A,#N/A,-2040199636
5/12/2016,0.764,0.9172,0.87895,2064.11,14.41,0.487,#N/A,#N/A,-2232275439
5/11/2016,0.753,0.92245,0.8753,2064.46,14.69,0.4705,#N/A,#N/A,-2800193487
